"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation",194,-0.565595649112582,-1.95212150691832,2.23732452514867e-07,1.32307236691746e-05,9.77143457682156e-06,1194,"tags=25%, list=11%, signal=22%","Bcl2/Adk/Tnip2/Ticam1/Stat5a/Jak2/Mlh1/Cd244a/Foxo3/Il4ra/H2-DMa/Cd4/Zfp609/Il6st/Runx1/Il4i1/Vav3/Shld1/Axl/Tox/Zbtb7b/Tyrobp/Il2/Il7r/Irs2/Ighm/Dusp10/Cd80/Nod2/Tirap/Anxa1/Nlrp3/Cd81/H2-Ab1/Il1a/H2-Eb1/Mmp14/Cd74/Cd24a/Mef2c/Syk/Il1b/H2-Aa/Hes1/Il18/H2-DMb1/Sox4/Tlr4"
"GO:0045860","BP","GO:0045860","positive regulation of protein kinase activity",198,-0.556387778609043,-1.92048600967136,2.23732452514867e-07,1.32307236691746e-05,9.77143457682156e-06,1097,"tags=21%, list=10%, signal=19%","Jak2/Mmd/Zeb2/Pkd2/Map2k5/Cd4/Telo2/Ddx3x/Acsl1/Ptk2/Parp16/Rgcc/Src/Prkag2/Egf/Akap6/Map2k6/Camkk1/Dlg4/Insr/Clu/Vegfa/Nod2/Il1rn/Prnp/Tirap/Il6ra/Ccdc88a/App/Tnfrsf11a/Fgd4/Ralb/Cd24a/Thbs1/Syk/Il1b/Camk1/Ccnd1/Il18/Marcks/Nrg1/Tlr4"
"GO:0007267","BP","GO:0007267","cell-cell signaling",663,-0.430100012558475,-1.56959411770358,2.32501979278596e-07,1.36254538306961e-05,1.00629590652206e-05,1042,"tags=17%, list=10%, signal=17%","Kif1b/Foxo3/Rnf43/Cela1/Aph1c/Daam1/Zeb2/Pkd2/Alpk2/Cyth1/Rbpj/Ica1/Klf7/Psen2/Fuz/Fchsd2/Hmgn3/Chrna9/Pick1/Prkar2b/Amer1/Itgam/Mdfic/Runx1/Ddx3x/Pim3/Stk3/Afdn/Tcf7/Stx11/Rgs10/Rab11fip1/Pparg/Znrf3/Gnaq/Etv5/Ptk2/Fcer1g/Niban2/Nfkb1/Tyrobp/Bcl9/Rapgef4/Src/Cyfip1/Aph1b/Egf/Map2k6/Irs2/Sulf2/Prickle1/Dlg4/Rasgrf2/Akap7/Itgav/Bambi/Lgmn/Ift80/Osm/Car2/Spp1/Akap12/Tmem64/Ext1/Lyn/Fcgr3/Ltbp3/Il1rn/Acvr2a/Ctbp2/Lif/Prnp/Hhex/Cdk14/Tiam1/Anxa1/Nucb2/Syngr1/Stab1/Plat/Dmxl2/Klf4/App/Cacnb3/Tnfrsf11a/Prkn/Rbp4/Cask/Il1a/Ccr1/Lrp1/Apoe/Mitf/Stx3/Tle1/Cpe/Plcb1/Cd24a/Mef2c/Epm2a/Igfbp3/Syk/Mctp1/Ptgs2/Il1b/Hes1/Ccnd1/Nrg1/Pla2g4a/Dab2/Slc7a11/Ctnnd1/Abca1/Cadm1/Sox4/Tcf7l2"
"GO:0042776","BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",56,0.631244639882943,2.27609640659667,2.59368292632854e-07,1.4758951578207e-05,1.09000938554046e-05,3212,"tags=80%, list=30%, signal=56%","Ndufa13/Ndufv3/Ndufa11/Ndufb4/Ndufb1/Ndufb8/Ndufb2/Dnajc30/Ndufb6/Ndufb9/Ndufa9/Ndufb7/Atp5j2/Ndufc1/Ndufa1/Ndufa7/Atp5j/Atp5k/Atp5c1/Sdhb/Atp5h/Ndufb3/Ndufa12/Ndufa5/Ndufa8/Atp5e/Ndufb10/Ndufa3/Ndufb11/Ndufs6/Atp5d/Ndufv1/Ndufa6/Ndufs8/Ndufc2/Ndufa2/Ndufab1/Atp5o/Atp5pb/Ndufs7/Ndufb5/Ndufv2/Ndufs5/Atp5b/Ndufs4"
"GO:0050900","BP","GO:0050900","leukocyte migration",173,-0.572673551592567,-1.96206862377809,2.59088528478615e-07,1.4758951578207e-05,1.09000938554046e-05,800,"tags=22%, list=8%, signal=21%","Itgam/Vav3/Pikfyve/Ripor2/Ptk2/Fcer1g/Serpine1/Lgmn/Vegfa/Spp1/Ext1/Lyn/Fcgr3/Nod2/Tirap/Swap70/Anxa1/Cd9/Cd81/App/Cxcl2/Il1r1/Il1a/Mmp14/Ccr1/Cd74/Cxcl1/Plcb1/Cd24a/Thbs1/Syk/Il1b/Pla2g7/Cxcl16/Fer/F11r/Cadm1/Eps8"
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation",300,-0.510331203162779,-1.81513689713919,2.60919205456388e-07,1.4758951578207e-05,1.09000938554046e-05,1194,"tags=22%, list=11%, signal=20%","Bcl2/Kat2a/Zc3h8/Fanca/Stat5a/Fas/Tnfrsf9/Foxo3/Hs1bp3/Xrcc4/Il4ra/Rbpj/H2-DMa/Cd4/Mr1/Zfp609/Rora/Runx1/Il4i1/Fancd2/Tcf7/Foxp1/St3gal1/Jun/Batf2/Irf2bp2/Sh3rf1/Axl/Il11ra1/Pparg/Tox/Zbtb7b/Fcer1g/Satb1/Il2/Il7r/Plcg2/Ighm/Dusp10/Zbtb46/Ccr9/Ahr/Zfp36l1/Tmem176b/Tmem176a/Vegfa/Lyn/Tpd52/Hhex/Il6ra/Anxa1/Nlrp3/Ctsl/H2-Ab1/Il1a/Mmp14/Cd74/Cd24a/Mef2c/Syk/Hdac9/Il1b/H2-Aa/Il18/Sox4/Pbx1/Zfp608"
"GO:0097435","BP","GO:0097435","supramolecular fiber organization",409,-0.479735638963799,-1.73421650951068,2.57984531366388e-07,1.4758951578207e-05,1.09000938554046e-05,1430,"tags=21%, list=14%, signal=19%","Edn1/Elmo1/Pak1/Myo15a/Arhgef18/Ssh2/Kif24/Myo1c/Washc4/Capg/Nf2/Jmy/Bcl2/Ppm1f/Diaph2/Ttbk2/Ift88/Marcksl1/Dstn/Pecam1/Nckap5/Fchsd2/Ccdc57/Nckap5l/Hook1/Pick1/Cd2ap/Tmod1/Ttc8/Plod3/Clip2/Ldlr/Msrb2/Rhob/Gas2l3/C9orf72/Rgcc/Rhobtb2/Espn/Src/Cyfip1/Myo1b/Myo1d/Ift172/Tgfbr1/Scin/Rflnb/Myo1e/Clu/Cracd/Neb/Ppm1e/Gsn/Rnd3/Ext1/Ltbp3/Mical3/Pik3r2/Gda/Mid1/Trf/Swap70/Myadm/Cald1/Mtss1/Rnd1/Fscn1/Ccdc88a/App/Dst/Prkn/Krt8/Apoe/Enah/Carmil1/Mef2c/Pstpip2/Vill/Marcks/Sh3pxd2b/Krt19/Id1/Fer/F11r/Arhgap6/Eps8"
"GO:0007162","BP","GO:0007162","negative regulation of cell adhesion",152,-0.592194806057234,-1.99532328398814,2.69276137679428e-07,1.51003558241783e-05,1.11522349579756e-05,1347,"tags=36%, list=13%, signal=31%","Zc3h12d/Pdcd1lg2/Sdc4/Mapk7/Plxnd1/Scrib/Cd44/Specc1l/Acer2/Lrrc32/Wnk1/Bcl6/Nf2/Zc3h8/Ppm1f/Dusp1/Jak2/Il4ra/Map2k5/Runx1/Il4i1/Arg2/Ripor2/Zbtb7b/Ptk2/Rgcc/Src/Il2/Serpine1/Ass1/Vegfa/Cd80/Il1rn/Gcnt2/Prnp/Swap70/Tnfrsf21/Anxa1/Myadm/Adam15/Dscaml1/Cd9/Rnd1/Klf4/Cask/Mmp14/Lrp1/Cd74/Plxnb2/Cd24a/Thbs1/H2-Aa/Arhgap6/Zfp608"
"GO:1903900","BP","GO:1903900","regulation of viral life cycle",99,0.536453849661405,2.14291135066096,2.79793486135926e-07,1.5556039549694e-05,1.14887761648616e-05,1255,"tags=34%, list=12%, signal=31%","Ifitm3/Oasl2/Bst2/Oas1a/Oas3/Ifitm1/Isg15/Oas2/Isg20/Ccl5/Oasl1/Trim30d/Trim65/Adarb1/Ifih1/Resf1/Trim21/Trim30a/Ifi204/Tnf/Ifitm2/Trim26/Trim34a/Znfx1/Trim8/Lgals1/Trim12c/Trim25/Morc2a/Fam111a/Oas1b/Vapb/Parp10/Eif2ak2"
"GO:0005615","CC","GO:0005615","extracellular space",377,-0.479349670947438,-1.72758452988658,3.19666052083388e-07,1.76222683796817e-05,1.30147712908883e-05,1224,"tags=28%, list=12%, signal=26%","Sema4c/Rab4a/Fam3c/Adm/Serpini1/Arsg/Wnt5b/Fas/Lipe/Snx18/Nampt/Cela1/Il4ra/Cst3/Pecam1/Naglu/Prss2/Ctsz/Apobr/Mr1/Prrg2/Il6st/Itgam/Tctn1/Try5/Dand5/Pla1a/Mmp13/Cpd/Serpinc1/Plod3/Ldlr/Axl/Polg/Pon3/C9orf72/Egf/Tfpi/Ckm/Il2/Sulf2/Ighm/Serpine1/Ramp1/Clu/Hpse/Grn/Fcgrt/Tnfsf12/Vegfa/Osm/Car2/Wfdc2/Spp1/Rnase4/Gsn/Selenop/Abcb6/Il1rn/Cfp/Gprc5a/Pam/Lif/Ctsh/Il6ra/Trf/Anxa1/Tcn2/Nucb2/Adam15/Cd9/Ctsl/Plat/Slpi/Cpq/Cd81/App/Cxcl2/Tff2/Il1r1/Igfbp4/Rbp4/Il1a/Lyz2/Mmp14/Apoe/Cd74/Cxcl1/Cd14/Plau/Cpe/Procr/Thbs1/Igfbp3/Krt18/Il1b/Pla2g7/Cxcl16/Cd63/Fn1/Il18/Eng/F3/Nrg1/Anpep"
"GO:0007417","BP","GO:0007417","central nervous system development",457,-0.46432309606158,-1.68463192230219,3.27022684140748e-07,1.78763240364333e-05,1.32024018612859e-05,1080,"tags=21%, list=10%, signal=20%","Msi2/Ndst1/Cdon/Capg/Nf2/Sema4c/Bcl2/Kat2a/Pdss2/Ttbk2/Ift88/Marcksl1/Foxo3/Xrcc4/Zeb2/Ift122/Pomk/Pals1/Nr4a3/Rbpj/Psen2/Fuz/Zfp523/Naglu/Elp3/Cln8/Wdr62/Il6st/Itgam/Tctn1/Rora/Runx1/Immp2l/Stk3/Fancd2/Afdn/Foxp1/Ttc8/Ldlr/Axl/Pparg/Ttll1/Tox/Gnaq/Ercc2/Ptk2/Tyrobp/Src/Rogdi/Spef2/Egf/Irs2/Ift172/Trio/Dusp10/Meis1/Scin/Clu/Grn/Whrn/Id3/Gsn/Selenop/Ext1/Abcb6/Lmo4/Atf5/Lif/Hhex/Dock7/Tnfrsf21/Dscaml1/Igf1r/Dmxl2/App/Nav2/B4galt6/Lrp1/Plxnb2/Macrod2/Nfix/Plcb1/Nrp2/Il1b/Hes1/Zbtb18/Marcks/Nrg1/Adgrl3/Slc7a11/Zfhx3/Sox4/Tcf7l2/Pbx1/Tlr4"
"GO:0009887","BP","GO:0009887","animal organ morphogenesis",431,-0.47172665010928,-1.70670910240757,3.50469444657123e-07,1.89983644791215e-05,1.40310749597817e-05,1850,"tags=30%, list=17%, signal=26%","Tet2/Stil/Psen1/Mks1/Nedd4/Wls/Tafazzin/Nrp1/Ext2/Frs2/Arid5b/Ube4b/Traf6/Ap3b1/Fem1b/Plxnd1/Zeb1/Scrib/Cd44/Sos1/Thrb/Exoc4/Nek8/Kdm5b/Edn1/Arl13b/Nle1/P2rx7/Atp8a2/Akt3/Myo15a/Foxn3/Asxl2/Dhrs3/Nr3c1/Ndst1/Cdon/Esr1/Nf2/Hipk2/Pou2f1/Bcl2/Stat5a/Plekha4/Zhx2/Wnt5b/Zfp157/Ift88/Foxo3/Cela1/Ift122/Bcor/Pkd2/Alpk2/Megf9/Nr4a3/Rbpj/Plekha1/Psen2/Fuz/Dync2i1/Rpgr/Naglu/Ctsz/Chrna9/Ncoa3/Fancd2/Afdn/Tcf7/Mmp13/Jun/Ttc8/Plod3/Atrnl1/Znrf3/Ripor2/Etv5/Nfkb1/Src/Rogdi/Spef2/Myo3b/Ift172/Sulf2/Tgfbr1/Serpine1/Meis1/Rflnb/Ahr/Insr/Wdpcp/Itgav/Vegfa/Bmpr2/Ift80/Nectin1/Whrn/Id3/Ext1/Ltbp3/Acvr2a/Lif/Hhex/Ctsh/Rnls/Adam15/Dscaml1/Igf1r/Tgm2/Rbp4/Mmp14/Plau/Cpe/Bcar3/Mef2c/Thbs1/Nrp2/Hes1/Il18/Eng/Sh3pxd2b/Nrg1/Dab2/Id1/Ctnnd1/Sox4/Tcf7l2/Pbx1"
"GO:0004888","MF","GO:0004888","transmembrane signaling receptor activity",138,-0.602518279564814,-2.00572004707781,3.69923657904268e-07,1.97242081530103e-05,1.45671404199748e-05,926,"tags=31%, list=9%, signal=29%","Pecam1/Cd4/Lmbr1/Il6st/Antxr2/Axl/Il11ra1/Gpr19/Csf2ra/Fcer1g/Il7r/Tnfrsf10b/Tgfbr1/Ighm/Ramp1/Ccr9/Insr/Il1r2/Palld/Calcrl/Bmpr2/Fcgr3/Acvr2a/Gprc5a/Ctsh/Il6ra/Il13ra1/Fcrl1/Igf1r/Tnfrsf11a/Il1r1/H2-Eb1/Ccr1/Cd74/Ifngr2/Plxnb2/Nrp2/Eng/F3/Adgrl3/Abca1/Mrc1/Tlr4"
"GO:0048871","BP","GO:0048871","multicellular organismal homeostasis",257,-0.51959257751694,-1.83162865597633,3.69027485820074e-07,1.97242081530103e-05,1.45671404199748e-05,816,"tags=21%, list=8%, signal=20%","Cln8/Cep290/Gpr137/Lpcat1/Prkab2/Spata7/Acsl1/Cpt2/Slc39a8/Pparg/Zbtb7b/Iqcb1/Gpr137b/Prcp/Src/Gpx1/Elovl6/Map2k6/Acot11/Itgav/Gatm/Cracd/Vegfa/Car2/Spp1/Whrn/Tmem64/Ext1/Nod2/Ltbp3/Il1rn/Gcnt2/Ctsh/Trf/Dock7/Pemt/Igf1r/Klf4/Tff2/Tnfrsf11a/Rbp4/Il1a/Scd1/G0s2/Syk/Ampd3/Ptgs2/Il1b/Zfp516/Il18/Apbb2/Pla2g4a/Id1/Slc22a21/Tlr4"
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion",119,-0.620557528999293,-2.0347776805112,4.34325910954203e-07,2.2812760335943e-05,1.68481634650663e-05,607,"tags=20%, list=6%, signal=19%","Ptk2/Src/Serpine1/Hpse/Wdpcp/Vegfa/Spp1/Ccdc80/Gcnt2/Myadm/St6gal1/Adam15/Cask/Mmp14/Lrp1/Rin2/Carmil1/Plau/Thbs1/Fn1/Edil3/Itga5/Dab2/Arhgap6"
"GO:0002684","BP","GO:0002684","positive regulation of immune system process",491,-0.455266954100365,-1.64874965442463,4.34862764282387e-07,2.2812760335943e-05,1.68481634650663e-05,1194,"tags=19%, list=11%, signal=18%","Bcl2/Adk/Tnip2/Ticam1/Stat5a/Ikbke/Jak2/Mlh1/Cd244a/Foxo3/Il4ra/Nr4a3/Irak3/Plekha1/H2-DMa/Pecam1/Psen2/Cd4/Lat2/Rftn1/Mr1/Zfp609/Il6st/Itgam/Runx1/Il4i1/Vav3/Foxp1/Shld1/Jun/Sh2d1b1/Axl/Tox/Ripor2/Fos/Zbtb7b/Ptk2/Fcer1g/Pram1/Tyrobp/Rgcc/Il2/Il7r/Irs2/Plcg2/Ighm/Serpine1/Dusp10/Zbtb46/Zfp36l1/Lgmn/Vegfa/Car2/Tmem64/Cd80/Lyn/Fcgr3/Nod2/Cfp/Lif/Prnp/Gab2/Tirap/Swap70/Tnfrsf21/Anxa1/Nlrp3/Cd81/App/Cacnb3/H2-Ab1/Il1r1/Rbp4/Il1a/H2-Eb1/Mmp14/Ccr1/Cd74/Cxcl1/Trib1/Cd24a/Mef2c/Thbs1/Syk/Il1b/Pla2g7/H2-Aa/Hes1/Il18/H2-DMb1/Pla2g4a/Fer/Cadm1/Sox4/Tlr4"
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion",223,-0.537496149499976,-1.87495367426839,4.92412293711332e-07,2.56251357647377e-05,1.89252185978823e-05,1771,"tags=30%, list=17%, signal=25%","Skap1/Zc3h12d/Pdcd1lg2/Sdc4/Traf6/Ap3b1/Itpkb/Scrib/Stat5b/Slc7a1/Cd44/Itgb7/Cd55/Lrrc32/Wnk1/Malt1/Bcl6/Adk/Zc3h8/Stat5a/Jak2/Cd244a/Foxo3/Il4ra/Nr4a3/H2-DMa/Pecam1/Cd4/Zfp609/Il6st/Itgam/Runx1/Il4i1/Nt5e/Arg2/Slc39a8/Ripor2/Zbtb7b/Il2/Il7r/Dusp10/Ass1/Cd80/Ext1/Prnp/Tnfrsf21/Anxa1/Nlrp3/Cd81/Klf4/H2-Ab1/Il1a/H2-Eb1/Cd74/Cd24a/Thbs1/Syk/Il1b/H2-Aa/Hes1/Il18/H2-DMb1/Itga5/F11r/Sox4/Zfp608"
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification",166,-0.574078308294256,-1.95892955557152,5.41666684819273e-07,2.79646173392807e-05,2.06530221346296e-05,926,"tags=23%, list=9%, signal=22%","Pecam1/Psen2/Cd4/Il6st/Sh2d1b1/Pkdcc/Yes1/Ptk2/Src/Egf/Il2/Sh3bp5/Plcg2/Tpst1/Ighm/Dlg4/Insr/Vegfa/Osm/Cd80/Lyn/Nod2/Gprc5a/Lif/Prnp/Il6ra/Igf1r/Cd81/App/Cd74/Cd24a/Syk/Hes1/Il18/Itga5/Nrg1/Fer/Ctnnd1/Tlr4"
"GO:1901701","BP","GO:1901701","cellular response to oxygen-containing compound",625,-0.4332862927901,-1.57758388477633,6.5128781272252e-07,3.33592694626771e-05,2.46371950042734e-05,1048,"tags=16%, list=10%, signal=16%","Itpr2/Foxo3/Tbc1d4/Sesn1/Ankzf1/Pkd2/Nr4a3/Plekha1/Klf7/Hmgn3/Trp53inp1/Rgs9/Pde8a/Pck2/Mbd5/Shmt1/Rora/Abcc1/Pim3/Ncoa3/Foxp1/Rgs10/Jun/Trerf1/Tfap4/Ldlr/Axl/Pparg/Plscr3/Gnaq/Yes1/Fos/Zbtb7b/Ptk2/Rhob/Nfkb1/Src/Nrip1/Gramd1c/Cyfip1/Gpx1/Akap6/Irs2/Castor2/Plcg2/Rps6ka2/Serpine1/Zfp36/Ahr/Zfp36l1/Zbtb20/Insr/Akap7/Klf9/Socs2/Lgmn/Calcrl/Car2/Spp1/Id3/Cd80/Lyn/Slc26a6/Eif4ebp1/Nod2/Pik3r2/Mgst1/Prnp/Dgat2/Tirap/Anxa1/Rab31/Nucb2/Nlrp3/Adam15/Igf1r/App/Cxcl2/Tgm2/Prkn/Il1a/Aldh2/Lrp1/Cxcl1/Trib1/Cd14/Plcb1/Bcar3/Mef2c/Thbs1/Sh3bp4/Hdac9/Il1b/Cxcl16/Il18/Marcks/Fer/Abca1/Mrc1/Sox4/Tcf7l2/Tlr4"
"GO:0044087","BP","GO:0044087","regulation of cellular component biogenesis",602,-0.439058986453402,-1.59728094297783,6.77852513118241e-07,3.44486765455794e-05,2.54417670219708e-05,1468,"tags=18%, list=14%, signal=17%","Stap1/Dnajb2/Macf1/Snx7/Pak1/P2rx7/Spice1/Vps11/Arhgef18/Ssh2/Atr/Ankrd27/Kif24/Vcl/Myo1c/Trappc12/Capg/Cand1/Esr1/Nf2/Ldlrad4/Kat2a/Ticam1/Ppm1f/Ikbke/Ttbk2/Fas/Ift88/Snx18/Ica1/Fnip2/Pecam1/Fuz/Pphln1/Fchsd2/Septin8/Ddx3x/Eef2k/Pikfyve/Odf2l/Tmod1/Ttc8/Ripor2/Ptk2/Tbc1d30/Cdkl5/Gpatch4/Shq1/C9orf72/Rgcc/Espn/Src/Cyfip1/Mpp7/Myo3b/Dynlt2b/Plcg2/Tgfbr1/Scin/Ahr/Clu/Wdpcp/Cracd/Vegfa/Nectin1/Svip/Ppm1e/Gsn/Eif4ebp1/Lmo4/Pik3r2/Gda/Tirap/Swap70/Myadm/Pld1/Mtss1/Nedd4l/Fscn1/Ccdc88a/App/Stxbp6/Prkn/Mmp14/Lrp1/Apoe/Phldb1/Carmil1/Ralb/Cd24a/Mef2c/Nupr1/Syk/Bmf/Auts2/Il1b/Hes1/Vill/Sh3pxd2b/Nrg1/Fnbp1l/Adgrl3/Id1/Fer/F11r/Abca1/Arhgap6/Tlr4/Eps8"
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation",150,-0.583977165308678,-1.96530391287849,7.00438644206464e-07,3.5320568841574e-05,2.60856954072485e-05,1754,"tags=37%, list=17%, signal=31%","Zc3h12d/Pdcd1lg2/Csf2/Sdc4/Traf6/Scrib/Stat5b/Slc7a1/Cd44/Sos1/Cd55/Lrrc32/Bcl6/Bcl2/Adk/Ticam1/Stat5a/Jak2/Tnfrsf9/Cd244a/Cd4/Il6st/Il4i1/Vav3/Arg2/Sh3rf1/Csf2ra/Ripor2/Zbtb7b/Ptk2/Tyrobp/Il2/Irs2/Ighm/Ahr/Cd80/Lyn/Prnp/Hhex/Tirap/Tnfrsf21/Anxa1/St6gal1/Cd81/Il1a/Cd74/Cd24a/Mef2c/Syk/Il1b/H2-Aa/Hes1/Il18/H2-DMb1/Tlr4"
"GO:0045596","BP","GO:0045596","negative regulation of cell differentiation",342,-0.488374349402689,-1.7440578894186,7.21296485105742e-07,3.60925664277911e-05,2.66558474333814e-05,1286,"tags=21%, list=12%, signal=19%","Nfkbia/Idh2/Tent5c/Nf2/Sema4c/Ldlrad4/Zc3h8/Kifap3/Stat5a/Zhx2/Fas/Foxo3/Il4ra/Rbpj/Fuz/Rcan1/Trp53inp1/Nbn/Rgs2/Rora/Runx1/Gpr137/Ncoa3/Foxp1/Inpp4b/Ldlr/Pparg/Zbtb7b/Ptk2/Iqcb1/Gpr137b/Il2/Trio/Tgfbr1/Prickle1/Abca5/Dusp10/Meis1/Zbtb46/Rflnb/Zfp36/Ahr/Zfp36l1/Tmem176b/Itgav/Tmem176a/Bambi/Vegfa/Bmpr2/Fndc3b/Id3/Tmem64/Lyn/Atf5/Ltbp3/Anxa1/Nucb2/App/Il1a/Cd74/Trib1/Cd24a/Il1b/Hes1/Ccnd1/Il18/Zfhx3/Id1/Bhlhe41/Tcf7l2/Pbx1/Zfp608"
"GO:0007015","BP","GO:0007015","actin filament organization",258,-0.517664633638474,-1.82464853972825,7.51482483220086e-07,3.73159813232569e-05,2.75593897421974e-05,1766,"tags=29%, list=17%, signal=25%","Evl/Nrp1/Pacsin1/Sdc4/Ppfia1/Sh3d21/Arrb1/Kank3/Ppp1r9b/Ptger4/Specc1l/Washc3/Elmo1/Pak1/Myo15a/Arhgef18/Ssh2/Myo1c/Washc4/Capg/Nf2/Jmy/Bcl2/Ppm1f/Diaph2/Marcksl1/Dstn/Pecam1/Fchsd2/Pick1/Cd2ap/Tmod1/Ttc8/Msrb2/Rhob/Gas2l3/C9orf72/Rgcc/Rhobtb2/Espn/Src/Cyfip1/Myo1b/Myo1d/Tgfbr1/Scin/Rflnb/Myo1e/Cracd/Neb/Ppm1e/Gsn/Rnd3/Mical3/Pik3r2/Trf/Swap70/Myadm/Cald1/Mtss1/Rnd1/Fscn1/Ccdc88a/Prkn/Enah/Carmil1/Pstpip2/Vill/Marcks/Sh3pxd2b/Id1/Fer/F11r/Arhgap6/Eps8"
"GO:0007596","BP","GO:0007596","blood coagulation",77,-0.67533249752819,-2.08931737441569,7.90158954431694e-07,3.89392727165013e-05,2.87582573207835e-05,692,"tags=30%, list=7%, signal=28%","Serpinc1/Emilin2/Axl/Fcer1g/Tfpi/Serpine1/Hpse/Lyn/Il6ra/Cd9/Plat/Apoe/Plau/Papss2/Procr/Thbs1/Syk/Fn1/F3/Pla2g4a/Slc7a11/F11r/Tlr4"
"GO:0038023","MF","GO:0038023","signaling receptor activity",210,-0.539394470519791,-1.87618810724934,8.06210506838524e-07,3.91373085595866e-05,2.89045149505972e-05,1079,"tags=30%, list=10%, signal=27%","Fas/Tnfrsf9/Ly75/Cd244a/Plaur/Il4ra/Nr4a3/Pecam1/Cd4/Lmbr1/Chrna9/Il6st/Rora/Antxr2/Nr6a1/Axl/Il11ra1/Pparg/Scarb1/Gpr19/Csf2ra/Fcer1g/Nr2f6/Il7r/Tnfrsf10b/Tgfbr1/Ighm/Ramp1/Ccr9/Ahr/Insr/Il1r2/Palld/Calcrl/Bmpr2/Nectin1/Cd80/Fcgr3/Nod2/Acvr2a/Gprc5a/Prnp/Ctsh/Il6ra/Il13ra1/Fcrl1/Igf1r/Tnfrsf11a/Il1r1/H2-Eb1/Ccr1/Lrp1/Cd74/Ifngr2/Plxnb2/Procr/Nrp2/Eng/F3/Adgrl3/Abca1/Mrc1/Tlr4"
"GO:0060089","MF","GO:0060089","molecular transducer activity",210,-0.539394470519791,-1.87618810724934,8.06210506838524e-07,3.91373085595866e-05,2.89045149505972e-05,1079,"tags=30%, list=10%, signal=27%","Fas/Tnfrsf9/Ly75/Cd244a/Plaur/Il4ra/Nr4a3/Pecam1/Cd4/Lmbr1/Chrna9/Il6st/Rora/Antxr2/Nr6a1/Axl/Il11ra1/Pparg/Scarb1/Gpr19/Csf2ra/Fcer1g/Nr2f6/Il7r/Tnfrsf10b/Tgfbr1/Ighm/Ramp1/Ccr9/Ahr/Insr/Il1r2/Palld/Calcrl/Bmpr2/Nectin1/Cd80/Fcgr3/Nod2/Acvr2a/Gprc5a/Prnp/Ctsh/Il6ra/Il13ra1/Fcrl1/Igf1r/Tnfrsf11a/Il1r1/H2-Eb1/Ccr1/Lrp1/Cd74/Ifngr2/Plxnb2/Procr/Nrp2/Eng/F3/Adgrl3/Abca1/Mrc1/Tlr4"
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation",164,-0.57263843019666,-1.9496742802248,8.31140941754338e-07,4.0048680193422e-05,2.95776004535423e-05,926,"tags=23%, list=9%, signal=21%","Pecam1/Psen2/Cd4/Il6st/Sh2d1b1/Pkdcc/Yes1/Ptk2/Src/Egf/Il2/Sh3bp5/Plcg2/Ighm/Dlg4/Insr/Vegfa/Osm/Cd80/Lyn/Nod2/Gprc5a/Lif/Prnp/Il6ra/Igf1r/Cd81/App/Cd74/Cd24a/Syk/Hes1/Il18/Itga5/Nrg1/Fer/Ctnnd1/Tlr4"
"GO:0070661","BP","GO:0070661","leukocyte proliferation",197,-0.551056522651859,-1.90243237607608,8.4759652254368e-07,4.03804000498567e-05,2.98225892354134e-05,1754,"tags=32%, list=17%, signal=28%","Zc3h12d/Pdcd1lg2/Csf2/Ccnd3/Sdc4/Traf6/Scrib/Stat5b/Slc7a1/Cd44/Sos1/P2rx7/Cd55/Lrrc32/Malt1/Bcl6/Bcl2/Adk/Ticam1/Stat5a/Jak2/Tnfrsf9/Cd244a/Cd4/Junb/Il6st/Itgam/Il4i1/Vav3/Arg2/Sh3rf1/Csf2ra/Ripor2/Zbtb7b/Ptk2/Satb1/Tyrobp/Il2/Il7r/Irs2/Ighm/Ahr/Clu/Cd151/Cd80/Lyn/Prnp/Hhex/Tirap/Tnfrsf21/Anxa1/St6gal1/Cd81/Il1a/Cd74/Cd24a/Mef2c/Syk/Il1b/H2-Aa/Hes1/Il18/H2-DMb1/Tlr4"
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus",218,-0.535151634682935,-1.86381938667112,8.50440400742563e-07,4.03804000498567e-05,2.98225892354134e-05,683,"tags=20%, list=6%, signal=19%","Sh2d1b1/Emilin2/Ldlr/Ripor2/Ptk2/Fcer1g/Tyrobp/Plcg2/Serpine1/Grn/Lgmn/Vegfa/Bmpr2/Osm/Fcgr3/Nod2/Tirap/Swap70/Nlrp3/Igf1r/Plat/Cd81/App/Tnfrsf11a/Ccr1/Lrp1/Cd74/Cxcl1/Stx3/Plau/Cd24a/Nupr1/Thbs1/Syk/Ptgs2/Il1b/Pla2g7/Fn1/Il18/Nrg1/Pla2g4a/Cadm1/Tlr4"
