"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000976","MF","GO:0000976","transcription cis-regulatory region binding",731,-0.289081971481482,-1.51067472237587,1.28116727977066e-08,2.97688368649568e-06,2.61916829601234e-06,2642,"tags=34%, list=25%, signal=28%","Zfp141/Rbl2/Zbtb38/Trps1/Glis3/Zfp984/Zfp874b/Irf1/Zfp446/Zfp869/Crem/AU041133/Zfp523/Hivep2/Platr25/Prdm9/Pih1d1/Zfp738/Zfp874a/Crebzf/Foxp4/Dnmt3a/Hdac2/Smarcb1/Zkscan1/Zfp574/Stat1/Zfp963/Elk4/Tcf7l2/Zfp426/Zfp940/Zfp513/Kdm6b/Polrmt/Zfp975/Zfp668/Zfp397/Smarca2/Zfp655/Zbtb39/Zfp607a/Zbtb37/Sp3/Zfp553/Zscan2/2610021A01Rik/Zfp202/Zfp644/Zbtb33/Bhlhe40/Zfp319/Zbtb8a/Zfp606/Smad1/Zfp263/Mxi1/Men1/Zfp729b/Nr1h2/Zfp866/Rbmx/4930522L14Rik/Ikzf2/Nkrf/Safb/Zfp808/Zscan18/Zfp69/Zfp51/Atxn3/Gm14325/Zfp951/Klf6/Rsl1/Nr4a2/Zfp943/Zfp707/Ubtf/Taf7/Bhlhe41/Crebrf/Zfp748/Zfp74/Ncor1/Runx2/Calcoco1/Zfp746/Fosb/Zfp236/Zfp771/Zfp946/Thap11/Ago1/Suv39h1/Zfp369/Zfp362/Hbp1/Pbx2/Hnrnpu/Zfp386/Ikzf5/Litaf/Sp4/Zfp971/Mxd1/Klf2/Dbp/Dmtf1/Dhx9/Zfp825/Zkscan14/Egr1/Adnp/Pou6f1/Zfp646/Skil/2610008E11Rik/Tbpl1/Hdac4/Stk16/Zfp790/Gabpb1/Zfp692/Zfp944/Zfp157/Zfp58/Kmt2d/Zfp719/Zbtb22/Zfp563/Zfp938/Gtf2a1/Taf2/Zkscan5/Mrtfa/Nsd1/Zfp760/Creb1/Zfp12/Zfp341/Foxk1/Zfp764/Gm12258/Zfp219/Xrcc5/Zfp959/Zkscan7/Zfp110/Zscan12/Zfp182/Jun/Zfp595/Cbx4/Stat2/Tcf4/Usf1/Irf9/Jund/5430403G16Rik/Zfp41/Zbtb40/Zfp637/Zfp566/Xbp1/Cux1/Nfya/Zfp617/Nr2f6/Zscan26/Zfp420/Zfp398/Zbtb41/Zbtb4/H3f3b/A430033K04Rik/Hes1/Zfp120/Zfp931/Zbtb42/Maz/Maf1/Zfp934/Zfp958/Zfp119b/Zgpat/Zbtb14/AI987944/Zfp667/Cebpb/Foxn3/Zfp758/Vdr/Zfp281/Zfp518a/Rest/Tfcp2/Zfp329/Zfp873/Runx3/AW146154/Mnt/Zfp322a/Zfp763/Irf3/Smyd3/Zfp605/Zfp677/Zscan21/Rarg/Prdx5/Fos/Zscan29/Bahd1/Zfp119a/Tfeb/Zfp458/Tsc22d1/Zfp65/Zbtb24/Zfp324/Zfhx2/Esrra/Zfp579/Zfp68/Irf7/Klf10/Zfp953/Zkscan3/Meis3/Tcf7/Rbak/H3f3a/Sox4/Cebpd/Pbx1/Ahr/Atf3/Zfp467/Nfatc2/Hes6/Tnf/Junb/Setx/Zfp62/Arid5a/Egr3/Hhex/Nfatc1/Zfp629"
"GO:1990837","MF","GO:1990837","sequence-specific double-stranded DNA binding",763,-0.281134495177787,-1.47040319780539,1.51884615627737e-08,3.40745279060019e-06,2.99799832952317e-06,2642,"tags=34%, list=25%, signal=27%","Zfp141/Rbl2/Zbtb38/Trps1/Glis3/Zfp984/Zfp874b/Irf1/Zfp446/Zfp869/Crem/AU041133/Zfp523/Hivep2/Platr25/Prdm9/Pih1d1/Zfp738/Zfp874a/Crebzf/Foxp4/Dnmt3a/Hdac2/Smarcb1/Zkscan1/Zfp574/Stat1/Zfp963/Elk4/Tcf7l2/Zfp276/Zfp426/Zfp940/Zfp513/Kdm6b/Polrmt/Zfp975/Zfp668/Zfp397/Smarca2/Zfp655/Zbtb39/Zfp607a/Zbtb37/Sp3/Zfp553/Zscan2/2610021A01Rik/Zfp202/Zfp644/Zbtb33/Bhlhe40/Zfp319/Zbtb8a/Zfp606/Smad1/Zfp263/Mxi1/Msh2/Men1/Zfp729b/Nr1h2/Zfp866/Rbmx/4930522L14Rik/Ikzf2/Nkrf/Safb/Zfp808/Zscan18/Zfp69/Zfp51/Atxn3/Gm14325/Zfp951/Klf6/Rsl1/Nr4a2/Zfp943/Zfp707/Ubtf/Taf7/Bhlhe41/Crebrf/Zfp748/Zfp74/Ncor1/Runx2/Calcoco1/Zfp746/Fosb/Zfp236/Zfp771/Zfp946/Thap11/Kdm5b/Ago1/Suv39h1/Zfp369/Zfp362/Hbp1/Pbx2/Hnrnpu/Zfp386/Ikzf5/Litaf/Sp4/Zfp971/Mxd1/Klf2/Orc5/Dbp/Dmtf1/Dhx9/Zfp825/Zkscan14/Egr1/Adnp/Pou6f1/Zfp646/Skil/2610008E11Rik/Tbpl1/Hdac4/Stk16/Zfp790/Gabpb1/Zfp692/Zfp944/Zfp157/Zfp58/Kmt2d/Zfp719/Zbtb22/Zfp563/Zfp938/Gtf2a1/Taf2/Zkscan5/Mrtfa/Nsd1/Zfp760/Creb1/Zfp12/Zfp341/Foxk1/Zfp764/Gm12258/Zfp219/Xrcc5/Zfp959/Zkscan7/Zfp110/Zscan12/Zfp182/Jun/Zfp595/Cbx4/Stat2/Tcf4/Usf1/Irf9/Jund/5430403G16Rik/Zfp41/Zbtb40/Zfp637/Zfp566/Xbp1/Cux1/Nfya/Zfp617/Nr2f6/Zscan26/Zfp420/Zfp398/Zbtb41/Zbtb4/H3f3b/A430033K04Rik/Hes1/Zfp120/Zfp931/Zbtb42/Maz/Maf1/Zfp934/Zfp958/Zfp119b/Zgpat/Zbtb14/AI987944/Zfp667/Cebpb/Foxn3/Zfp758/Vdr/Zfp281/Zfp518a/Rest/Tfcp2/Zfp329/Zfp873/Runx3/AW146154/Mnt/Zfp322a/Zfp763/Irf3/Smyd3/Zfp605/Zfp677/Zscan21/Bend3/Rarg/Prdx5/Fos/Zscan29/Bahd1/Zfp119a/Tfeb/Zfp458/Tsc22d1/Zfp65/Zbtb24/Zfp324/Zfhx2/Esrra/Zfp579/Zfp68/Irf7/Klf10/Zfp953/Zkscan3/Meis3/Tcf7/Rbak/H3f3a/Sox4/Cebpd/Pbx1/Mlh3/Ahr/Atf3/Zfp467/Nfatc2/Hes6/Tnf/Junb/Setx/Zfp62/Arid5a/Egr3/Hhex/Nfatc1/Zfp629"
"GO:0019882","BP","GO:0019882","antigen processing and presentation",68,0.685068386730276,2.29305216260766,1.63539332722778e-08,3.43221580223997e-06,3.01978570915608e-06,399,"tags=22%, list=4%, signal=21%","Ighm/H2-Q6/Psmb8/H2-Q4/Psmb9/Icam1/H2-Q7/H2-K1/Tap1/Rftn1/B2m/H2-D1/Nod1/Ctss/H2-M3"
"GO:0001910","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity",45,0.744885943700663,2.28727926340272,1.61141830120891e-08,3.43221580223997e-06,3.01978570915608e-06,576,"tags=36%, list=5%, signal=34%","H2-Q6/Itgam/H2-Q4/Cxcl1/H2-Q7/H2-K1/Tap1/B2m/Stap1/H2-D1/Il7r/Ptprc/P2rx7/H2-M3/Havcr2/Tap2"
"GO:1990266","BP","GO:1990266","neutrophil migration",60,0.706138419199344,2.30742171336293,2.34445574801979e-08,4.76657159269274e-06,4.19379945978014e-06,751,"tags=35%, list=7%, signal=33%","Itgam/Il1b/Syk/Cxcl3/Cxcl1/S100a9/Cxcl2/Pde4b/Itgb2/Pecam1/Ccl5/Ccl3/Rac2/Myo1f/Ripor2/Ccl4/Adam8/Dapk2/Vav3/Fcer1g/S100a8"
"GO:0005198","MF","GO:0005198","structural molecule activity",284,0.486513588792875,1.91545873683035,2.45280953139121e-08,4.83575115491855e-06,4.25466610261735e-06,1984,"tags=38%, list=19%, signal=32%","Col23a1/Camk2b/Rps17/Rplp1/Dlg2/Rps27/Spon1/Rplp2/Uba52/Rps25/Rps15/Rpl41/Rpl35/Rpl31/Rpl32/Rps20/Rps14/Rpl23a/Rpl34/Rpl13a/Rpl35a/Hmga1/Tube1/Rpl12/Rpl36/Rpl18a/Rpl28/Rps21/Rpl36a/Mylpf/Rps26/Rps8/Rps23/Rpl37/Rpl22/Rps28/Rps15a/Rpl14/Rpl24/Rpl10/Rpl39/Rpl27a/Rpl27/Emilin2/Rps13/Rpl38/Rps29/Rpl29/Rpl11/Rpl4/Rpl37a/Rpl23/Rps19/Rpl21/Rps16/Rps18/Nup107/Rps11/Copg1/Rpl18/Rpsa/Rpl26/Mrpl52/Gm2000/Rpl30/Rpl13/Rps27a/Rps10/Rps12/Rpl5/Fau/Rps6/Mrpl33/Rpl17/Rps3a1/Mrps21/Rps24/Nutf2/Crybg3/Thbs1/Rpl6/Mrps18c/Nup62/Rps27rt/Rpl10a/Mrpl35/Sec13/Rpl19/Ndc1/Rps9/Dlg1/Rps7/Rplp0/Rpl22l1/Mrps5/Cpox/Nup205/Rps5/Rpl15/Tubb6/Rps27l/Dap3/Rpl9/Flg/Dlg4/Mrpl9/Nup85/Rpl36al"
"GO:0001067","MF","GO:0001067","transcription regulatory region nucleic acid binding",736,-0.284654294277914,-1.47494694380675,2.53603467679572e-08,4.85277694330381e-06,4.26964599765174e-06,2642,"tags=34%, list=25%, signal=27%","Zfp141/Rbl2/Zbtb38/Trps1/Glis3/Zfp984/Zfp874b/Irf1/Zfp446/Zfp869/Crem/AU041133/Zfp523/Hivep2/Platr25/Prdm9/Pih1d1/Zfp738/Zfp874a/Crebzf/Foxp4/Dnmt3a/Hdac2/Smarcb1/Zkscan1/Zfp574/Stat1/Zfp963/Elk4/Tcf7l2/Zfp426/Zfp940/Zfp513/Kdm6b/Polrmt/Zfp975/Zfp668/Zfp397/Smarca2/Zfp655/Zbtb39/Zfp607a/Zbtb37/Sp3/Zfp553/Zscan2/2610021A01Rik/Zfp202/Zfp644/Zbtb33/Bhlhe40/Zfp319/Zbtb8a/Zfp606/Smad1/Zfp263/Mxi1/Men1/Zfp729b/Nr1h2/Zfp866/Rbmx/4930522L14Rik/Ikzf2/Nkrf/Safb/Zfp808/Zscan18/Zfp69/Zfp51/Atxn3/Gm14325/Zfp951/Klf6/Rsl1/Nr4a2/Zfp943/Zfp707/Ubtf/Taf7/Bhlhe41/Crebrf/Zfp748/Zfp74/Ncor1/Runx2/Calcoco1/Zfp746/Fosb/Zfp236/Zfp771/Zfp946/Thap11/Ago1/Suv39h1/Zfp369/Zfp362/Hbp1/Pbx2/Hnrnpu/Zfp386/Ikzf5/Litaf/Sp4/Zfp971/Mxd1/Klf2/Dbp/Dmtf1/Dhx9/Zfp825/Zkscan14/Egr1/Adnp/Pou6f1/Zfp646/Skil/2610008E11Rik/Tbpl1/Hdac4/Stk16/Zfp790/Gabpb1/Zfp692/Zfp944/Zfp157/Zfp58/Kmt2d/Zfp719/Zbtb22/Zfp563/Zfp938/Gtf2a1/Taf2/Zkscan5/Mrtfa/Nsd1/Zfp760/Creb1/Zfp12/Zfp341/Foxk1/Zfp764/Gm12258/Zfp219/Xrcc5/Zfp959/Zkscan7/Zfp110/Zscan12/Zfp182/Jun/Zfp595/Cbx4/Stat2/Tcf4/Usf1/Irf9/Jund/5430403G16Rik/Zfp41/Zbtb40/Zfp637/Zfp566/Xbp1/Cux1/Nfya/Zfp617/Nr2f6/Zscan26/Zfp420/Zfp398/Zbtb41/Zbtb4/H3f3b/A430033K04Rik/Hes1/Zfp120/Zfp931/Zbtb42/Maz/Maf1/Zfp934/Zfp958/Zfp119b/Zgpat/Zbtb14/AI987944/Zfp667/Cebpb/Foxn3/Zfp758/Vdr/Zfp281/Zfp518a/Rest/Tfcp2/Zfp329/Zfp873/Runx3/AW146154/Mnt/Zfp322a/Zfp763/Irf3/Smyd3/Zfp605/Zfp677/Zscan21/Rarg/Prdx5/Fos/Zscan29/Bahd1/Zfp119a/Tfeb/Zfp458/Tsc22d1/Zfp65/Zbtb24/Zfp324/Zfhx2/Esrra/Zfp579/Zfp68/Irf7/Klf10/Zfp953/Zkscan3/Meis3/Tcf7/Rbak/H3f3a/Sox4/Cebpd/Pbx1/Ahr/Atf3/Zfp467/Nfatc2/Hes6/Tnf/Junb/Setx/Zfp62/Arid5a/Egr3/Hhex/Nfatc1/Zfp629"
"GO:0070661","BP","GO:0070661","leukocyte proliferation",197,0.524678668000447,1.99372504211402,4.99548081410807e-08,9.2858851933106e-06,8.17005253146457e-06,981,"tags=26%, list=9%, signal=24%","Ighm/Itgam/Il1b/Syk/Csf2/Lilrb4a/Gm36723/Cd80/Tnfsf13b/Il12rb2/Csf1/Itgb2/Ccl5/Ccdc88b/Laptm5/Rac2/Arg2/Fyn/Cd274/Il7r/Ptpn6/Csf2ra/Ptprc/Coro1a/Tnfrsf1b/Ripor2/Tfrc/P2rx7/Mef2c/Satb1/Dock2/Stat4/Lst1/Il20rb/Havcr2/Spn/Zc3h12d/Il12rb1/Ptpn22/Vav3/Hells/Inpp5d/Blm/Ppp3ca/Tyrobp/Gstp1/Bcl2l1/Slc7a1/Cnn2/Tmem131l/Flt3l"
"GO:0031343","BP","GO:0031343","positive regulation of cell killing",38,0.771588257205713,2.29760845011626,5.35575169126777e-08,9.61227379981498e-06,8.45722085255616e-06,576,"tags=37%, list=5%, signal=35%","H2-Q6/Itgam/Syk/H2-Q4/Cxcl1/H2-Q7/H2-K1/B2m/Stap1/H2-D1/Ptprc/P2rx7/H2-M3/Tap2"
"GO:0098802","CC","GO:0098802","plasma membrane signaling receptor complex",72,0.653007819146595,2.20120010094903,5.4665559574724e-08,9.61227379981498e-06,8.45722085255616e-06,629,"tags=28%, list=6%, signal=26%","Ighm/Apbb1ip/Itgam/Syk/Csf2/Chrna9/Il12rb2/Itgb2/B2m/Cd247/Itgae/Itga4/Ptpn6/Csf2ra/Tfrc/Skap1/Itgb7/Grid2/Itga11/Il12rb1"
"GO:0003700","MF","GO:0003700","DNA-binding transcription factor activity",607,-0.299319839947736,-1.57652532715595,6.40950540502781e-08,1.09737479381871e-05,9.65509429156267e-06,2642,"tags=36%, list=25%, signal=29%","Zfp141/Zbtb38/Trps1/Glis3/Zfp984/Zfp874b/Irf1/Zfp446/Zfp869/Crem/AU041133/Zfp523/Hivep2/Platr25/Zfp738/Zfp874a/Crebzf/Foxp4/Zkscan1/Zfp574/Stat1/Zfp963/Elk4/Tcf7l2/Zfp426/Zfp940/Zfp513/Zfp975/Crebl2/Zfp668/Zfp397/Zfp655/Zbtb39/Zfp607a/Zbtb37/Sp3/Zfp553/Zscan2/2610021A01Rik/Zfp202/Gtf2i/Zfp644/Zbtb33/Bhlhe40/Zfp319/Zbtb8a/Zfp606/Smad1/Zfp263/Mxi1/Men1/Zfp729b/Nr1h2/Zfp866/Gpbp1/4930522L14Rik/Ikzf2/Nkrf/Zfp808/Zscan18/Zfp69/Zfp51/Gm14325/Zfp951/Klf6/Rsl1/Nr4a2/Zfp943/Zfp707/Bhlhe41/Crebrf/Zfp748/Zfp74/Runx2/Zfp746/Fosb/Zfp236/Zfp771/Zfp946/Thap11/Zfp369/Zhx2/Zfp362/Hbp1/Pbx2/Zfp386/Ikzf5/Litaf/Sp4/Tshz1/Zfp971/Mxd1/Klf2/Dbp/Dmtf1/Zfp825/Zkscan14/Egr1/Adnp/Pou6f1/Skil/2610008E11Rik/Zfp790/Zfp692/Zfp944/Zfp157/Zfp58/Kmt2d/Zfp719/Zfp563/Zfp938/Zkscan5/Mrtfa/Ciao1/A630001G21Rik/Zfp760/Creb1/Zfp12/Zfp341/Foxk1/Zfp764/Gm12258/Zfp219/Zfp959/Zkscan7/Zfp110/Zscan12/Zfp182/Jun/Zfp595/Stat2/Tcf4/Usf1/Irf9/Jund/5430403G16Rik/Zfp41/Zbtb40/Zfp637/Zfp566/Xbp1/Cux1/Nfya/Zfp617/Nr2f6/Zscan26/Zfp420/Zfp398/Zbtb41/Zbtb4/A430033K04Rik/Hes1/Zfp120/Zfp931/Zbtb42/Maz/Zfp934/Zfp958/Zfp119b/Zgpat/Zbtb14/AI987944/Zfp667/Cebpb/Foxn3/Zfp758/Vdr/Zfp281/Zfp518a/Rest/Tfcp2/Zfp329/Zfp873/Runx3/AW146154/Mnt/Zfp322a/Zfp763/Irf3/Zfp605/Zfp677/Zscan21/Rarg/Fos/Zscan29/Zfp119a/Tfeb/Zfp458/Tsc22d1/Zfp65/Homez/Zbtb24/Zfp324/Zfhx2/Esrra/Zfp579/Zfp68/Irf7/Klf10/Zfp953/Zkscan3/Meis3/Tcf7/Rbak/Sox4/Cebpd/Pbx1/Ahr/Atf3/Zfp467/Nfatc2/Hes6/Junb/Zfp62/Egr3/Hhex/Nfatc1/Zfp629"
"GO:0002703","BP","GO:0002703","regulation of leukocyte mediated immunity",142,0.566893785144351,2.09188273713031,6.8679857671798e-08,1.1170778850318e-05,9.82844910576942e-06,618,"tags=20%, list=6%, signal=19%","H2-Q6/Itgam/Nlrp3/Il1b/Syk/H2-Q4/Lilrb4a/Cxcl1/H2-Q7/H2-K1/Tap1/Itgb2/B2m/Rac2/Stap1/H2-D1/Il7r/Ptpn6/Ptprc/Plcg2/Tnfrsf1b/Tfrc/P2rx7/H2-M3/Il20rb/Havcr2/Tap2/Spn/Pram1"
"GO:0002253","BP","GO:0002253","activation of immune response",151,0.551792950511716,2.03763133866735,6.72582281376064e-08,1.1170778850318e-05,9.82844910576942e-06,816,"tags=21%, list=8%, signal=20%","Ighm/Il1b/Syk/Lilrb4a/Trbc1/Itk/Fcho1/Pde4b/Rftn1/Laptm5/Cd247/Stap1/Fyn/Nr4a3/Prkcb/Myo1g/Lat2/Prkch/Ptpn6/Ptprc/Plcg2/Skap1/Rgcc/Mef2c/Lck/Pram1/Lpxn/Ptpn22/Vav3/Fcer1g/Txk/Tyrobp"
"GO:0002250","BP","GO:0002250","adaptive immune response",231,0.511583538305128,1.98305910919834,7.3817996906582e-08,1.17136558018103e-05,1.03060915835171e-05,772,"tags=20%, list=7%, signal=19%","Ighm/H2-Q6/Nlrp3/Il1b/Syk/H2-Q4/Lilrb4a/Samsn1/Tnfsf13b/Trbc1/Icam1/H2-Q7/Itk/H2-K1/Tap1/Rftn1/B2m/Arg2/Cd247/Fyn/Prkcb/Myo1g/Cd274/Lat2/H2-D1/Il7r/Il21r/Ptpn6/Ptprc/Tnfrsf1b/Tfrc/Skap1/Camk4/P2rx7/H2-M3/Mef2c/Rora/Il20rb/Pou2f2/Havcr2/Tap2/Spn/Il12rb1/Inpp5d/Fcer1g/Txk"
"GO:0006954","BP","GO:0006954","inflammatory response",333,0.457190139809229,1.81942870399709,7.66343355177637e-08,1.18710234971088e-05,1.04445492868571e-05,1067,"tags=19%, list=10%, signal=18%","Casp4/Itgam/Ctla2a/Nlrp3/Il1b/Syk/Osm/Il1r2/Cxcl3/Ccrl2/Lilrb4a/Cxcl1/S100a9/Icam1/Hpse/Cxcl2/Csf1/Ncf1/Ptgs2/Gpsm3/Itgb2/Ccl5/Ccl3/Stap1/Lgals2/Plcg2/Pde2a/Tnfrsf1b/Ccr1/Pstpip1/Fabp4/Fancd2/Ccl4/Camk4/P2rx7/Serpinb1a/Ctss/Adam8/Cybb/Rora/Nlrc3/Il20rb/Havcr2/Pglyrp1/Hmgb2/Spn/Ets1/Nlrx1/Stab1/Cela1/Fcer1g/S100a8/Tyrobp/Gstp1/Rps19/Tnfaip3/Tbc1d23/Nfkb1/Ezh2/Ulk4/Il31ra/Sod1/Fanca/Nod2"
"GO:0046649","BP","GO:0046649","lymphocyte activation",464,0.428646329229936,1.72629901056051,9.02696242239296e-08,1.36580040744392e-05,1.20167984462602e-05,1141,"tags=19%, list=11%, signal=17%","Ighm/Apbb1ip/Itgam/Ctla2a/Nlrp3/Il1b/Syk/Fcrl1/Lilrb4a/Samsn1/Gm36723/Cd80/Tnfsf13b/Trbc1/Icam1/Itk/Il12rb2/Fcho1/Dock10/Itgb2/Ccl5/Lcp1/Ccdc88b/B2m/Laptm5/Ikzf1/Rac2/Arg2/Cd5/Fyn/Prkcb/Cd274/Lat2/Il7r/Ptpn6/Ptprc/Plcg2/Coro1a/Tnfrsf1b/Ripor2/Tfrc/Fancd2/P2rx7/H2-M3/Mef2c/Adam8/Rora/Satb1/Dock2/Lst1/Nlrc3/Il20rb/Pou2f2/Havcr2/Pglyrp1/Lck/Rpl22/Spn/Zc3h12d/Il12rb1/Ptpn22/Vav3/Hsh2d/Hells/Inpp5d/Blm/Fcer1g/Ppp3ca/Il2rg/Txk/Tyrobp/Slc7a1/Tnfaip3/Tmem131l/Ezh2/Flt3l/Il15ra/Rab27a/Fanca/Polm/Nod2/Fas/Nck1/Sh3kbp1/Socs1/Cblb/Rps6"
"GO:0097530","BP","GO:0097530","granulocyte migration",71,0.659295120779197,2.21796752756895,1.04972361680215e-07,1.45308550019463e-05,1.2784763780896e-05,751,"tags=31%, list=7%, signal=29%","Itgam/Il1b/Syk/Cxcl3/Cxcl1/S100a9/Cxcl2/Pde4b/Csf1/Itgb2/Pecam1/Ccl5/Ccl3/Rac2/Myo1f/Ripor2/Ccl4/Adam8/Dapk2/Vav3/Fcer1g/S100a8"
"GO:0042742","BP","GO:0042742","defense response to bacterium",109,0.591248255833312,2.10264633735244,1.03132989690707e-07,1.45308550019463e-05,1.2784763780896e-05,1115,"tags=30%, list=11%, signal=27%","Ighm/Casp4/Nlrp3/Gbp7/Il1b/Syk/Gbp2/Iigp1/Trbc1/H2-K1/Slpi/Ncf1/B2m/Arg2/Myo1f/Il7r/Nod1/P2rx7/H2-M3/Gbp8/Havcr2/Pglyrp1/Hmgb2/Spn/Rpl39/Stab1/Emilin2/Fcer1g/Rps19/Rpl30/Nod2/Gbp3/Fau"
"GO:0043207","BP","GO:0043207","response to external biotic stimulus",698,0.394772287186269,1.60793130005762,1.0390634835302e-07,1.45308550019463e-05,1.2784763780896e-05,1425,"tags=20%, list=13%, signal=18%","Ighm/Casp4/Nlrp3/Gbp7/Il1b/Syk/Psmb9/Cxcl3/Lilrb4a/Nlrc5/Gbp2/Iigp1/Cxcl1/S100a9/Cd80/Trbc1/H2-Q7/Il12rb2/Rgs1/Cxcl2/Pde4b/Mt2/H2-K1/Tnip3/Slpi/BC018473/Csf1/Ncf1/Tap1/Ptgs2/Adgrl2/Cd52/Ccl5/Ccdc88b/B2m/Ccl3/Ddx60/Arg2/Sp100/Stap1/Fyn/Ncf2/Cd274/Myo1f/Fkbp5/Ifit2/Il7r/Ptpn6/Ptprc/Plcg2/Pde2a/AA467197/Coro1a/Tnfrsf1b/Ccr1/Pstpip1/Fabp4/Ccl4/Lsm5/Nod1/P2rx7/Serpinb1a/H2-M3/Rpl13a/Tbkbp1/Ccdc80/Mef2c/Amy1/Adam8/Gbp8/Cybb/Nlrc3/Pou2f2/Havcr2/Pglyrp1/Fam20a/Gas2l3/Lck/Hmgb2/Batf2/Tap2/Spn/Nlrx1/Il12rb1/Rps15a/Ptpn22/Gsdme/Hmgn2/Rpl39/Stab1/Aup1/Emilin2/Mlkl/Fcer1g/S100a8/Txk/Trim59/Rnf26/Tyrobp/Gstp1/Bcl2l1/Rps19/Hba-a1/Tnfaip3/Nfkb1/Tifa/Fuca2/Trac/Rab27a/Il31ra/Rpl30/Nod2/Shmt2/Nck1/Gbp3/Fau/Cep192/Socs1/Riok3/Lrp8/Mrc1/Gas5/Adam15/Gapdh/Cd74/Tomm70a/Apobec1/Naip6/Ifi27l2a/Mif/Skp2/Clec2d/Pcbp2/Snhg1/Ilf3/Cdc37/Gbp9/Cd4"
"GO:0051707","BP","GO:0051707","response to other organism",698,0.394772287186269,1.60793130005762,1.0390634835302e-07,1.45308550019463e-05,1.2784763780896e-05,1425,"tags=20%, list=13%, signal=18%","Ighm/Casp4/Nlrp3/Gbp7/Il1b/Syk/Psmb9/Cxcl3/Lilrb4a/Nlrc5/Gbp2/Iigp1/Cxcl1/S100a9/Cd80/Trbc1/H2-Q7/Il12rb2/Rgs1/Cxcl2/Pde4b/Mt2/H2-K1/Tnip3/Slpi/BC018473/Csf1/Ncf1/Tap1/Ptgs2/Adgrl2/Cd52/Ccl5/Ccdc88b/B2m/Ccl3/Ddx60/Arg2/Sp100/Stap1/Fyn/Ncf2/Cd274/Myo1f/Fkbp5/Ifit2/Il7r/Ptpn6/Ptprc/Plcg2/Pde2a/AA467197/Coro1a/Tnfrsf1b/Ccr1/Pstpip1/Fabp4/Ccl4/Lsm5/Nod1/P2rx7/Serpinb1a/H2-M3/Rpl13a/Tbkbp1/Ccdc80/Mef2c/Amy1/Adam8/Gbp8/Cybb/Nlrc3/Pou2f2/Havcr2/Pglyrp1/Fam20a/Gas2l3/Lck/Hmgb2/Batf2/Tap2/Spn/Nlrx1/Il12rb1/Rps15a/Ptpn22/Gsdme/Hmgn2/Rpl39/Stab1/Aup1/Emilin2/Mlkl/Fcer1g/S100a8/Txk/Trim59/Rnf26/Tyrobp/Gstp1/Bcl2l1/Rps19/Hba-a1/Tnfaip3/Nfkb1/Tifa/Fuca2/Trac/Rab27a/Il31ra/Rpl30/Nod2/Shmt2/Nck1/Gbp3/Fau/Cep192/Socs1/Riok3/Lrp8/Mrc1/Gas5/Adam15/Gapdh/Cd74/Tomm70a/Apobec1/Naip6/Ifi27l2a/Mif/Skp2/Clec2d/Pcbp2/Snhg1/Ilf3/Cdc37/Gbp9/Cd4"
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation",179,0.526401886525188,1.97638967880865,1.19286425556788e-07,1.61682809306764e-05,1.4225429433724e-05,964,"tags=25%, list=9%, signal=23%","Ighm/Itgam/Il1b/Syk/Lilrb4a/Gm36723/Cd80/Tnfsf13b/Il12rb2/Csf1/Itgb2/Ccl5/Ccdc88b/Laptm5/Rac2/Arg2/Fyn/Cd274/Il7r/Ptpn6/Ptprc/Coro1a/Tnfrsf1b/Ripor2/Tfrc/P2rx7/Mef2c/Satb1/Dock2/Lst1/Il20rb/Havcr2/Spn/Zc3h12d/Il12rb1/Ptpn22/Vav3/Hells/Inpp5d/Blm/Ppp3ca/Tyrobp/Bcl2l1/Slc7a1/Tmem131l"
