"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031347","BP","GO:0031347","regulation of defense response",330,-0.397947349288305,-1.91946085039798,8.9926205856851e-09,2.34023958121869e-06,2.16050076050186e-06,2005,"tags=32%, list=19%, signal=27%","Hpse/Irak3/Ccr1/Traf3/Myo1f/Socs1/Sirt2/Rabgef1/Casp8/Zc3hav1/Otulin/Nlrx1/Trim21/Cyba/Letmd1/Nlrc5/Pbk/Tnfaip3/Pla2g4a/Akna/Havcr2/Ptpn22/Syt11/H2-M3/Pvr/N4bp1/Zfp36/Ada/Plcg2/Fadd/Stap1/Tbk1/Osm/Metrnl/Apobec3/Sec14l1/Lyn/Tlr4/Pik3ap1/Cd81/Clec2d/Gpsm3/Apoe/Arrb2/Myd88/Ptger4/Rnf26/Itch/Gps2/Mef2c/Il18/Ctss/Ctsc/Pycard/Fcer1g/Macir/Trim12a/Camk2n1/Ulbp1/Gstp1/Il17ra/Nfkbiz/Sting1/Cx3cr1/Grn/Casp4/Tap1/Lacc1/Lag3/Tap2/Trim12c/Samhd1/Nlrc3/Ccl3/Parp9/Stat1/Il10/Trafd1/Nupr1/Znfx1/Lgals9/Stat2/Dtx3l/Pml/Nmi/Parp14/Ifi211/Pde5a/Mndal/Igtp/Irgm1/Ifi203/Oas1c/Ifi35/Trim30a/Ifi204/Rigi/Dhx58/Trim30d/Zbp1/Oas1a/Pparg/Isg15/Oas3/Irf7"
"GO:0050776","BP","GO:0050776","regulation of immune response",452,-0.363912770318262,-1.8066573253233,1.05172086105869e-08,2.63172920078763e-06,2.42960292842141e-06,1988,"tags=31%, list=19%, signal=27%","Pkn1/Irak3/Bax/Myo1g/Ccr1/H2-Q6/Traf3/Myo1f/Xbp1/Socs1/Cfp/Rabgef1/Casp8/Zc3hav1/Otulin/Rbck1/Nlrx1/Trim21/Cyba/Mapkapk2/H2-DMb1/Rif1/Lrrfip2/Inppl1/Nlrc5/H2-Q7/Tnfaip3/Adcy7/Samsn1/Clpb/Bcl2/Pla2g4a/Tyk2/Wnk1/Havcr2/Ptpn22/Il4ra/Tnfsf13b/H2-M3/Stx7/Pvr/N4bp1/Lilrb4b/Ada/Pram1/Plcg2/Ptprj/Fadd/Flot1/Stap1/Tbk1/Fes/Gab2/Sppl2a/Sec14l1/Plcl2/H2-D1/Lyn/Tlr4/Peli1/Rac2/Eif2b2/H2-K1/Ptprc/Lilrb4a/Pik3ap1/Unc93b1/Cd81/Clec2d/Wdr41/Sphk2/Rab29/Apoe/Arrb2/Fyb/Myd88/Alpk1/Parp3/Gps2/Cd38/Mef2c/Inpp5d/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Csk/Trim12a/Ulbp1/Tifa/Nfkbiz/Sting1/Lat2/Ptpn6/Tapbpl/Grn/Tap1/Lacc1/Lag3/Tap2/Trim12c/Ighm/Samhd1/Nlrc3/P2rx7/Parp9/Il10/H2-T23/Trafd1/Znfx1/Tapbp/Lgals9/Stat2/H2-T22/Slc39a10/Pnp/Nmi/Parp14/Ifi211/Mndal/Ifih1/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/H2-T24/Ifi35/Trim30a/Ifi204/Rigi/Dhx58/Trim30d/Zbp1/Oas1a/Ddx60/Pparg/Isg15/Oas3/Irf7"
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",103,-0.548390470812429,-2.28451464107002,1.33625206444068e-08,3.21987256713002e-06,2.97257476791365e-06,1795,"tags=42%, list=17%, signal=35%","Cyba/Mapkapk2/Lrrfip2/Tnfaip3/Havcr2/Ptpn22/Syt11/Zfp36/Lilrb4b/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Lilrb4a/Sphk2/Arrb2/Myd88/Ptger4/Il18/Arid5a/Pycard/Fcer1g/Gstp1/Axl/Cx3cr1/Ptpn6/Tmem106a/Hspb1/Tspo/Nlrc3/Ccl3/Il10/Lgals9/Ccl4/Ifih1/Oas1c/Trim30a/Rigi/Oas2/Oas1a/Oas3"
"GO:0042742","BP","GO:0042742","defense response to bacterium",109,-0.533680983973266,-2.23144961173719,1.39218156267364e-08,3.23483330241239e-06,2.98638646489315e-06,829,"tags=31%, list=8%, signal=29%","Lyz2/Myd88/Il18/Pycard/Fcer1g/B2m/Gsdmd/Naip6/Rnase4/Stab1/Adm/Grn/Casp4/Ighm/Naip2/P2rx7/Gbp8/Il10/Znfx1/Lgals9/Gbp7/Gbp9/Gbp3/Igtp/Irgm1/Oas1c/Rnf213/Gbp6/Plac8/Gbp2/Oas2/Oas1a/Isg15/Oas3"
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production",101,-0.54919940306849,-2.2744838414324,2.42266968390969e-08,5.2617647705725e-06,4.85764230279527e-06,1795,"tags=43%, list=17%, signal=36%","Cyba/Mapkapk2/Lrrfip2/Tnfaip3/Havcr2/Ptpn22/Syt11/Zfp36/Lilrb4b/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Lilrb4a/Sphk2/Arrb2/Myd88/Ptger4/Il18/Arid5a/Pycard/Fcer1g/Gstp1/Axl/Cx3cr1/Ptpn6/Tmem106a/Hspb1/Tspo/Nlrc3/Ccl3/Il10/Lgals9/Ccl4/Ifih1/Oas1c/Trim30a/Rigi/Oas2/Oas1a/Oas3"
"GO:0016032","BP","GO:0016032","viral process",253,-0.42393956156496,-1.99557010767451,2.42626718593875e-08,5.2617647705725e-06,4.85764230279527e-06,1435,"tags=23%, list=14%, signal=20%","Vta1/Rnasel/N4bp1/Zfp36/Trim34a/Icam1/Cdc42/Pcx/Bcl2l1/Chmp2a/Apobec3/Mvb12b/Kpna2/Bcl2l11/Top2a/Ctsb/Rab29/Apoe/Ifitm2/Them4/Bak1/Stom/Mdfic/Setdb1/Trim12a/Dynlt1b/Fbxl2/Axl/Fam111a/Nrp1/Trim12c/Trim14/Chmp6/Stat1/Znfx1/Parp10/4930486L24Rik/Pml/Resf1/Eif2ak2/Ifih1/Sp100/Ly6e/Ifitm3/Oasl1/Oas1c/Trim30a/Ifi204/Oas1b/Oasl2/Trim30d/Oas2/Zbp1/Bst2/Oas1a/Isg15/Oas3/Isg20"
"GO:0071345","BP","GO:0071345","cellular response to cytokine stimulus",473,-0.351599757760635,-1.75597659666978,3.19721085276176e-08,6.7100173574413e-06,6.19466387974826e-06,1989,"tags=28%, list=19%, signal=24%","Mkrn1/Irak3/Ccr1/Plcb1/Slc25a5/Rffl/Zyx/Traf3/Xbp1/Socs1/Jarid2/Vamp4/Rabgef1/Birc3/Otulin/Naip5/Pfkp/Rif1/Nlrc5/Grk2/H2-Q7/Ext1/Bbs4/Klf6/Htra2/Adam17/Mga/Tyk2/Tcirg1/Egr1/Sh2b3/Wnk1/Il4ra/Tank/Tnfsf13b/Il6ra/Il11ra1/Actr3/Mcm2/Zfp36/Snx10/Fasn/Hells/Irak4/Icam1/Cdc34/Mrc1/Cdc42/Fadd/Stap1/Tbk1/Il13ra1/Osm/Tlr4/Crlf2/Ptprc/Dock8/Gba/Usp25/Vrk2/Ctbp2/Arid5b/Ro60/Ifitm2/Myd88/Gps2/Il1rn/Tuba1b/Il18/Smpd4/Pycard/Fcer1g/Coro1a/Capg/Srm/Axl/Il17ra/Cib1/Dusp1/Sting1/Naip6/Cacybp/Cx3cr1/Il15ra/Ptpn6/Casp4/Edn1/Il2rg/Naip2/Samhd1/Il3ra/Ptp4a3/Keap1/Ccl3/Parp9/Gbp8/Stat1/Gm12185/Stoml1/Gbp7/Gbp9/Stat2/Gbp3/Pml/Nmi/Ccl4/Parp14/Ifi211/Mndal/Ifitm3/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/Ifi204/Gbp6/Ifit1/Gbp2/Cxcl10/Oasl2/Oas2/Ifit2/Zbp1/Ifi47/Oas1a/Pparg/Isg15/Oas3/Ifit3/Irf7/Spry2"
"GO:0032640","BP","GO:0032640","tumor necrosis factor production",106,-0.532108292405032,-2.21526199456898,3.45660720496696e-08,6.81475347742881e-06,6.29135588884896e-06,1795,"tags=41%, list=17%, signal=34%","Cyba/Mapkapk2/Lrrfip2/Tnfaip3/Havcr2/Ptpn22/Syt11/Zfp36/Lilrb4b/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Lilrb4a/Sphk2/Arrb2/Myd88/Ptger4/Il18/Arid5a/Pycard/Fcer1g/Gstp1/Axl/Cx3cr1/Ptpn6/Tmem106a/Hspb1/Tspo/Nlrc3/Ccl3/Il10/Lgals9/Ccl4/Ifih1/Oas1c/Trim30a/Rigi/Oas2/Oas1a/Oas3"
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production",108,-0.531335781149292,-2.21516146534408,3.40757814344589e-08,6.81475347742881e-06,6.29135588884896e-06,1795,"tags=40%, list=17%, signal=33%","Cyba/Mapkapk2/Lrrfip2/Tnfaip3/Havcr2/Ptpn22/Syt11/Zfp36/Lilrb4b/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Lilrb4a/Sphk2/Arrb2/Myd88/Ptger4/Il18/Arid5a/Pycard/Fcer1g/Gstp1/Axl/Cx3cr1/Ptpn6/Tmem106a/Hspb1/Tspo/Nlrc3/Ccl3/Il10/Lgals9/Ccl4/Ifih1/Oas1c/Trim30a/Rigi/Oas2/Oas1a/Oas3"
"GO:0035455","BP","GO:0035455","response to interferon-alpha",20,-0.823396178589406,-2.41270924355472,4.52704708533537e-08,8.66263774623291e-06,7.99731599657078e-06,891,"tags=60%, list=8%, signal=55%","Ro60/Ifitm2/Axl/Eif2ak2/Ifitm3/Oas1c/Ifi204/Ifit1/Ifit2/Bst2/Oas1a/Ifit3"
"GO:0002221","BP","GO:0002221","pattern recognition receptor signaling pathway",111,-0.523595804379443,-2.19714129854456,5.39792741104205e-08,1.00339759246399e-05,9.26333046839276e-06,1983,"tags=39%, list=19%, signal=32%","Irak3/Traf3/Zc3hav1/Otulin/Nlrx1/Cyba/Mapkapk2/Lrrfip2/Tnfaip3/Clpb/Havcr2/Ptpn22/Plcg2/Flot1/Sec14l1/Lyn/Tlr4/Peli1/Pik3ap1/Unc93b1/Arrb2/Myd88/Alpk1/Gps2/Mapkapk3/Pycard/Tifa/Lacc1/Lgals9/Nmi/Ifih1/Igtp/Irgm1/Oasl1/Oas1c/Ifi35/Trim30a/Rigi/Dhx58/Oas1a/Ddx60/Oas3/Irf7"
"GO:0019079","BP","GO:0019079","viral genome replication",96,-0.546638432513015,-2.2453727968522,7.3119607834418e-08,1.32143380158534e-05,1.21994293071108e-05,889,"tags=24%, list=8%, signal=22%","Rab29/Ifitm2/Stom/Setdb1/Fbxl2/Fam111a/Znfx1/Parp10/Resf1/Eif2ak2/Ifih1/Ifitm3/Oasl1/Oas1c/Ifi204/Oas1b/Oasl2/Oas2/Bst2/Oas1a/Isg15/Oas3/Isg20"
"GO:0034340","BP","GO:0034340","response to type I interferon",44,-0.676695406580076,-2.37741995330004,9.84222874252501e-08,1.73063622159102e-05,1.5977171324281e-05,878,"tags=34%, list=8%, signal=31%","Ifitm2/Myd88/Sting1/Samhd1/Stat1/Stat2/Sp100/Ifitm3/Oas1c/Oas2/Zbp1/Oas1a/Isg15/Oas3/Irf7"
"GO:0032069","BP","GO:0032069","regulation of nuclease activity",21,-0.800724774513782,-2.38293050687237,2.28702027978418e-07,3.91561945796733e-05,3.61488579403006e-05,300,"tags=38%, list=3%, signal=37%","Neil1/Oasl1/Oas1c/Oas1b/Oasl2/Oas2/Oas1a/Oas3"
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",64,-0.596425828101768,-2.26033148880875,3.20969681057958e-07,5.22057186240769e-05,4.81961315820187e-05,1795,"tags=42%, list=17%, signal=35%","Cyba/Mapkapk2/Lrrfip2/Havcr2/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Sphk2/Myd88/Il18/Arid5a/Pycard/Fcer1g/Tmem106a/Hspb1/Ccl3/Lgals9/Ccl4/Ifih1/Oas1c/Rigi/Oas2/Oas1a/Oas3"
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production",63,-0.597604838520512,-2.25764360350201,3.15657472383864e-07,5.22057186240769e-05,4.81961315820187e-05,1795,"tags=43%, list=17%, signal=36%","Cyba/Mapkapk2/Lrrfip2/Havcr2/Plcg2/Ptprj/Arfgef2/Fadd/Tlr4/Ptprc/Sphk2/Myd88/Il18/Arid5a/Pycard/Fcer1g/Tmem106a/Hspb1/Ccl3/Lgals9/Ccl4/Ifih1/Oas1c/Rigi/Oas2/Oas1a/Oas3"
"GO:0002833","BP","GO:0002833","positive regulation of response to biotic stimulus",102,-0.516776410589515,-2.1405295787567,3.36375605647832e-07,5.33770656181657e-05,4.9277514912106e-05,726,"tags=25%, list=7%, signal=23%","Pycard/Trim12a/Ulbp1/Sting1/Grn/Lag3/Trim12c/Parp9/Znfx1/Lgals9/Nmi/Ifi211/Mndal/Igtp/Irgm1/Ifi203/Oasl1/Ifi35/Trim30a/Ifi204/Dhx58/Trim30d/Zbp1/Ddx60/Irf7"
"GO:0060337","BP","GO:0060337","type I interferon signaling pathway",40,-0.678834206813349,-2.31896263355102,3.65237927999844e-07,5.40054081719769e-05,4.98575984968208e-05,878,"tags=35%, list=8%, signal=32%","Ifitm2/Myd88/Sting1/Samhd1/Stat1/Stat2/Ifitm3/Oas1c/Oas2/Zbp1/Oas1a/Isg15/Oas3/Irf7"
"GO:0071357","BP","GO:0071357","cellular response to type I interferon",40,-0.678834206813349,-2.31896263355102,3.65237927999844e-07,5.40054081719769e-05,4.98575984968208e-05,878,"tags=35%, list=8%, signal=32%","Ifitm2/Myd88/Sting1/Samhd1/Stat1/Stat2/Ifitm3/Oas1c/Oas2/Zbp1/Oas1a/Isg15/Oas3/Irf7"
"GO:0060759","BP","GO:0060759","regulation of response to cytokine stimulus",98,-0.519374639809669,-2.14005371709439,3.52979795154732e-07,5.40054081719769e-05,4.98575984968208e-05,1288,"tags=31%, list=12%, signal=27%","Fadd/Stap1/Tbk1/Tlr4/Ptprc/Vrk2/Gps2/Il1rn/Pycard/Axl/Sting1/Naip6/Casp4/Edn1/Naip2/Samhd1/Parp9/Stat2/Parp14/Ifih1/Igtp/Irgm1/Oas1c/Rigi/Zbp1/Oas1a/Pparg/Isg15/Oas3/Irf7"
"GO:0032101","BP","GO:0032101","regulation of response to external stimulus",466,-0.338719585785004,-1.68698475842798,4.55130271877237e-07,6.58017233074068e-05,6.07479141831934e-05,2022,"tags=29%, list=19%, signal=25%","Mospd2/Hpse/Sema4d/Irak3/Bax/Ccr1/Traf3/Myo1f/Socs1/Sirt2/Rabgef1/Casp8/Zc3hav1/Otulin/Inpp5f/Nlrx1/Trim21/Cask/Cyba/Letmd1/Nlrc5/Pbk/Bbs4/Tnfaip3/Adam17/Bcl2/Pla2g4a/Akna/Sh2b3/Wnk1/Havcr2/Ptpn22/Syt11/H2-M3/Pvr/Pla2g7/N4bp1/Zfp36/Ada/Mtus1/Plcg2/Ptprj/Lgmn/Fadd/Stap1/Tbk1/Osm/Metrnl/Apobec3/Nucb2/Sec14l1/Lyn/Tlr4/Rac2/Pik3ap1/Cd81/Clec2d/Gpsm3/Apoe/Enpp4/Mpp1/Arrb2/Myd88/Ptger4/Rnf26/Itch/Gps2/Il18/Calr/Ctss/Vkorc1/Ctsc/Pycard/Fcer1g/Vegfb/Macir/Trim12a/Camk2n1/Ulbp1/Gstp1/Il17ra/Dusp1/Nfkbiz/P2rx4/Sting1/Agrn/Nrp1/Cx3cr1/Grn/Casp4/Tap1/Sema4c/Lacc1/Hspb1/Edn1/Lag3/Tap2/Trim12c/Samhd1/Nlrc3/Ccl3/Parp9/Stat1/Il10/Trafd1/Nupr1/Znfx1/Lgals9/Stat2/Dtx3l/Pml/Nmi/Parp14/Ifi211/Pde5a/Mndal/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/Ifi35/Trim30a/Ifi204/Rigi/Dhx58/Cxcl10/Trim30d/Zbp1/Oas1a/Ddx60/Pparg/Isg15/Oas3/Irf7"
"GO:0005576","CC","GO:0005576","extracellular region",586,-0.321480488550576,-1.63812864130405,5.82093272142147e-07,8.23282354034088e-05,7.60051306829082e-05,2040,"tags=32%, list=19%, signal=27%","Selenos/Pdia3/Ctso/Hpse/Sema4d/Tpx2/H2-Q6/Pkdcc/Clstn1/Cstb/Cfp/Prc1/Sord/Adgre5/Ggh/Cmtm7/Timp2/Ctsd/Pla2g15/Atp6ap2/Dpp7/Ngrn/Apobr/Rfxank/Metrn/Plod3/Hexb/H2-Q7/Cxcl16/Pfn1/Idua/Gusb/Adam17/Ifi30/Prss2/Crtap/Fkbpl/Lman2/Itga4/Havcr2/Nampt/Il4ra/Prrg2/Ppt1/Edil3/Tnfsf13b/Il6ra/H2-M3/Fcgrt/Il11ra1/Mical1/Pla2g7/Ccdc134/Ada/Prdx4/Irak4/Icam1/Cap1/Rnaset2b/Lgmn/Arsg/Selenop/Qsox2/Rnls/Naglu/Ltbp3/Cyth4/Mgat5/Osm/Enox2/Acy1/Metrnl/Lamp2/Gatd1/Sulf2/Rnh1/Hsp90b1/Nucb2/Cd63/Pdia6/H2-D1/Sdcbp/Crlf2/Dnajb11/Txndc16/Ctsb/H2-K1/Entpd6/Gba/Itm2b/Adck1/Nrg4/Cd81/Tnfsf12/Tubb2a/Wnt5b/Eng/Pdia4/Apoe/Hexdc/Chid1/Lyz2/Parp3/Cklf/Fuca2/Il1rn/Manf/Ctsz/Pycrl/Il18/Svbp/Calr/Ctss/Hbb-bt/Areg/Ctsc/Pycard/B2m/Gsdmd/S100a4/Mtus2/Vegfb/Pon3/Capg/Rnpep/Ulbp1/Axl/4931414P19Rik/Mmp13/Agrn/Endod1/Rnase4/Il15ra/Adprh/Klhl22/Adm/Ska1/Car2/Grn/Casp4/Ctla2b/Hhla1/Rab4a/Sema4c/Npc2/Ckb/Edn1/Lag3/Enpp1/Milr1/Creld2/Ighm/Gprc5a/4930503L19Rik/Ccl3/Gstm5/Lxn/Il10/H2-T23/Cdc6/Nupr1/Smpd5/Abhd15/Il18bp/Lgals9/Gbp7/Gbp9/Ninl/Cela1/4930486L24Rik/Gbp3/H2-T22/Igfbp7/Pnp/Nmi/Ccl4/Cnp/Lgals3bp/Tuft1/Spon1/H2-T24/Ifi35/Gbp6/Gbp2/Cxcl10/Isg15/Prss12"
"GO:0060700","BP","GO:0060700","regulation of ribonuclease activity",10,-0.912800237216647,-2.18731820359753,6.7259497431469e-07,9.31043170827951e-05,8.59535705137653e-05,71,"tags=70%, list=1%, signal=70%","Oasl1/Oas1c/Oas1b/Oasl2/Oas2/Oas1a/Oas3"
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus",218,-0.408010696125535,-1.88948693381659,7.55470810492382e-07,0.000102397772772155,9.45332553655598e-05,1506,"tags=28%, list=14%, signal=25%","Wnk1/Havcr2/H2-M3/Pvr/Pla2g7/Plcg2/Ptprj/Lgmn/Fadd/Stap1/Tbk1/Osm/Tlr4/Rac2/Cd81/Gpsm3/Ptger4/Il18/Calr/Ctss/Ctsc/Pycard/Fcer1g/Vegfb/Trim12a/Camk2n1/Ulbp1/Il17ra/Nfkbiz/P2rx4/Sting1/Nrp1/Cx3cr1/Grn/Casp4/Hspb1/Edn1/Lag3/Trim12c/Ccl3/Parp9/Nupr1/Znfx1/Lgals9/Nmi/Ifi211/Pde5a/Mndal/Igtp/Irgm1/Ifi203/Oasl1/Ifi35/Trim30a/Ifi204/Dhx58/Cxcl10/Trim30d/Zbp1/Ddx60/Irf7"
"GO:0002832","BP","GO:0002832","negative regulation of response to biotic stimulus",72,-0.559691689735555,-2.16809884704322,9.64086724642582e-07,0.000128007106745401,0.000118175700339647,957,"tags=29%, list=9%, signal=27%","Clec2d/Arrb2/Rnf26/Itch/Grn/Tap1/Tap2/Samhd1/Nlrc3/Trafd1/Lgals9/Stat2/Nmi/Parp14/Oas1c/Ifi204/Dhx58/Oas1a/Pparg/Isg15/Oas3"
"GO:0032728","BP","GO:0032728","positive regulation of interferon-beta production",37,-0.680424654676008,-2.29603356801985,1.15107076723511e-06,0.000144016661762147,0.000132955663923958,110,"tags=27%, list=1%, signal=27%","Sting1/Ifih1/Oas1c/Rigi/Dhx58/Oas2/Oas1a/Isg15/Oas3/Irf7"
"GO:0032602","BP","GO:0032602","chemokine production",48,-0.614944181343873,-2.21067346480812,1.14116408325772e-06,0.000144016661762147,0.000132955663923958,1671,"tags=44%, list=16%, signal=37%","Ext1/Adam17/Egr1/Havcr2/Il4ra/Il6ra/Lilrb4b/Tlr4/Lilrb4a/Usp25/Myd88/Il18/Pycard/Gstp1/Il17ra/Slc37a4/Lgals9/Eif2ak2/Oas1c/Oas1a/Oas3"
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production",78,-0.544480207128531,-2.15141527323577,1.10717058422571e-06,0.000144016661762147,0.000132955663923958,2486,"tags=56%, list=23%, signal=43%","Cd47/Nod1/Setd4/Tyrobp/Tnf/Selenos/Irak3/Xbp1/Rabgef1/Nlrx1/Cyba/Mapkapk2/Grk2/Tnfaip3/Havcr2/Ptpn22/Syt11/Il6ra/Lilrb4b/Plcg2/Pou2f2/Tlr4/Lilrb4a/Unc93b1/Gba/Sphk2/Arrb2/Klf2/Myd88/Inpp5d/Arid5a/Pycard/Fcer1g/Csk/Il17ra/Ptpn6/Tmem106a/Nlrc3/P2rx7/Il10/Lgals9/Ifih1/Trim30a/Rigi"
"GO:0003725","MF","GO:0003725","double-stranded RNA binding",68,-0.565747658437642,-2.16558005107327,1.80227861625935e-06,0.000221238201460062,0.000204246311506968,116,"tags=19%, list=1%, signal=19%","Eif2ak2/Ifih1/Oasl1/Oas1c/Rigi/Dhx58/Oas1b/Oasl2/Oas2/Zbp1/Oas1a/Ddx60/Oas3"
"GO:0032481","BP","GO:0032481","positive regulation of type I interferon production",53,-0.599410226648542,-2.19381618600873,2.09256634875286e-06,0.000248544825281719,0.000229455688361753,1321,"tags=30%, list=12%, signal=27%","Plcg2/Flot1/Tbk1/Tlr4/Myd88/Sting1/Stat1/Ifih1/Oas1c/Rigi/Dhx58/Oas2/Oas1a/Isg15/Oas3/Irf7"
"GO:0034341","BP","GO:0034341","response to interferon-gamma",83,-0.532982377122089,-2.12663999833174,2.10113209199117e-06,0.000248544825281719,0.000229455688361753,308,"tags=43%, list=3%, signal=42%","Evl/Stx4a/Stxbp3/Actr2/Zyx/Socs1/Vamp4/Trim21/Nlrc5/H2-Q7/Cxcl16/Actr3/Mrc1/Cdc42/Tlr4/Ifitm2/Capg/Gch1/Ccl3/Parp9/Gbp8/Stat1/Gbp7/Gbp9/Gbp3/Nmi/Ccl4/Parp14/Sp100/Ifitm3/Igtp/Irgm1/Gbp6/Gbp2/Bst2/Pparg"
"GO:0002683","BP","GO:0002683","negative regulation of immune system process",232,-0.389457335159665,-1.81401415725543,2.18583462228794e-06,0.000253947143796524,0.000234443089375469,1504,"tags=27%, list=14%, signal=23%","Cdk6/Havcr2/Ptpn22/Il4ra/Syt11/Lilrb4b/Ada/Ptprj/Fadd/Stap1/Plcl2/Lyn/Zfp608/Peli1/Cd68/Ptprc/Lilrb4a/Clec2d/Wdr41/Arrb2/Ptger4/Parp3/Itch/Gps2/Inpp5d/Tmem176b/Fcer1g/Rassf5/Axl/Tmem176a/Dusp1/Tsc22d3/Cx3cr1/Ptpn6/Tapbpl/Glmn/Grn/Tap1/Hspb1/Lag3/Tap2/Milr1/Samhd1/Nlrc3/Il10/Trafd1/Lgals9/Gpam/Lst1/Stat2/Nmi/Parp14/Pde5a/Inpp4b/Oas1c/Ifi204/Dhx58/Bst2/Oas1a/Pparg/Isg15/Oas3"
"GO:0031349","BP","GO:0031349","positive regulation of defense response",151,-0.440221111808271,-1.94208190810608,2.60061148839573e-06,0.000296834707780748,0.000274036734123473,1491,"tags=30%, list=14%, signal=27%","Havcr2/H2-M3/Pvr/Plcg2/Fadd/Stap1/Tbk1/Osm/Tlr4/Cd81/Gpsm3/Ptger4/Mef2c/Il18/Ctss/Ctsc/Pycard/Fcer1g/Trim12a/Camk2n1/Ulbp1/Il17ra/Nfkbiz/Sting1/Grn/Casp4/Lag3/Trim12c/Ccl3/Parp9/Nupr1/Znfx1/Lgals9/Nmi/Ifi211/Pde5a/Mndal/Igtp/Irgm1/Ifi203/Ifi35/Trim30a/Ifi204/Trim30d/Zbp1/Irf7"
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway",90,-0.508752946453302,-2.06706055128642,3.44947500345288e-06,0.000386935937456283,0.000357217865148859,995,"tags=40%, list=9%, signal=37%","Irak3/Rffl/Socs1/Rabgef1/Otulin/Naip5/Nlrc5/Adam17/Sh2b3/Fadd/Stap1/Tbk1/Ptprc/Vrk2/Gps2/Il1rn/Pycard/Axl/Sting1/Naip6/Casp4/Edn1/Naip2/Samhd1/Parp9/Stat2/Parp14/Igtp/Irgm1/Oas1c/Zbp1/Oas1a/Pparg/Isg15/Oas3/Irf7"
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production",33,-0.677908078864618,-2.21375413879252,3.97000264513084e-06,0.000436153526843164,0.000402655366571278,1635,"tags=45%, list=15%, signal=39%","Adam17/Egr1/Havcr2/Il4ra/Il6ra/Tlr4/Myd88/Il18/Pycard/Il17ra/Lgals9/Eif2ak2/Oas1c/Oas1a/Oas3"
